samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc
subsample_7_v2.csv,CNN + LGBM,20,0.879562044,0.881100557,0.938852486,0.879562044,0.880631371,0.938856009,0.880889184,0.882871126,0.940175003,0.890179164,0.892637042,0.943379469
subsample_8_v2.csv,CNN + LGBM,20,0.875248839,0.875825627,0.935646699,0.883543464,0.885555918,0.944408949,0.871930989,0.873193167,0.935062387,0.879230259,0.882731959,0.935828113
subsample_4_v2.csv,CNN + LGBM,20,0.880889184,0.882024318,0.93915609,0.896151294,0.897208539,0.952958082,0.878898474,0.880757922,0.940114458,0.882879894,0.885203252,0.934906512
subsample_1_v2.csv,CNN + LGBM,20,0.890842734,0.892237144,0.947940797,0.892833444,0.893924466,0.952879704,0.877571334,0.87945116,0.942425945,0.884207034,0.885310549,0.942069502
subsample_10_v2.csv,CNN + LGBM,20,0.877239549,0.880952381,0.931352868,0.888188454,0.89004894,0.940678735,0.871267419,0.874025974,0.933090611,0.876244194,0.878223963,0.934716952
subsample_2_v2.csv,CNN + LGBM,20,0.877903119,0.879344262,0.933146092,0.887193099,0.888961463,0.94504676,0.878898474,0.881838783,0.93486226,0.882548109,0.885732731,0.936003582
subsample_5_v2.csv,CNN + LGBM,30,0.890179164,0.892845581,0.941740579,0.885865959,0.88772846,0.944268486,0.884207034,0.885083964,0.942844034,0.892501659,0.893979058,0.945028487
subsample_9_v2.csv,CNN + LGBM,30,0.900464499,0.901445466,0.954875038,0.896151294,0.897073331,0.955699987,0.902123424,0.902350215,0.955661679,0.904777704,0.906362153,0.959126377
subsample_3_v2.csv,CNN + LGBM,30,0.888852024,0.891760905,0.950116884,0.881552754,0.882294758,0.945824375,0.891838089,0.891909814,0.951750711,0.887856669,0.890402075,0.954128467
subsample_6_v2.csv,CNN + LGBM,30,0.887524884,0.890042167,0.946269763,0.883211679,0.885936487,0.944336516,0.875912409,0.88164557,0.941460532,0.896151294,0.898738272,0.952791199
subsample_7_v2.csv,CNN + LGBM,30,0.896151294,0.897276009,0.95162786,0.888188454,0.88990526,0.950351798,0.889515594,0.891069676,0.94810658,0.895155939,0.896461337,0.954587285
subsample_8_v2.csv,CNN + LGBM,30,0.883211679,0.88313413,0.945051604,0.888852024,0.890487087,0.947805397,0.885534174,0.886848147,0.943416897,0.895819509,0.897653194,0.947388409
subsample_4_v2.csv,CNN + LGBM,30,0.894824154,0.89548302,0.948987891,0.896814864,0.89866406,0.953333019,0.894824154,0.894998344,0.950725414,0.897478434,0.899250082,0.948503533
subsample_1_v2.csv,CNN + LGBM,30,0.899469144,0.900557926,0.955579998,0.897478434,0.899577511,0.954866672,0.896814864,0.89866406,0.955326591,0.902786994,0.904342148,0.957374764
subsample_10_v2.csv,CNN + LGBM,30,0.892833444,0.89468536,0.944948127,0.891174519,0.894465894,0.948244402,0.887856669,0.889542484,0.944677107,0.886529529,0.89059501,0.939362163
subsample_2_v2.csv,CNN + LGBM,30,0.885202389,0.888098318,0.943768056,0.881884539,0.88501292,0.938720609,0.883211679,0.88630491,0.940798063,0.889515594,0.891212022,0.94726688
subsample_5_v2.csv,CNN + LGBM,50,0.892169874,0.893267652,0.94748418,0.886529529,0.888599349,0.943695843,0.889515594,0.890926957,0.942557162,0.909090909,0.910045962,0.958879135
subsample_9_v2.csv,CNN + LGBM,50,0.903118779,0.90227577,0.960018256,0.895155939,0.894946809,0.952689044,0.898805574,0.899306702,0.951299378,0.917717319,0.917826375,0.965864673
subsample_3_v2.csv,CNN + LGBM,50,0.894824154,0.897906602,0.95349682,0.886529529,0.888308295,0.948691111,0.887524884,0.888596779,0.949401136,0.900464499,0.901380671,0.961603647
subsample_6_v2.csv,CNN + LGBM,50,0.895155939,0.895847067,0.949857753,0.887193099,0.889753567,0.944684813,0.877903119,0.880441845,0.942816513,0.907763769,0.909328115,0.961809278
subsample_7_v2.csv,CNN + LGBM,50,0.896151294,0.896185738,0.956880719,0.890842734,0.892024943,0.949286871,0.888520239,0.890052356,0.947561898,0.908427339,0.910273082,0.960053482
subsample_8_v2.csv,CNN + LGBM,50,0.895819509,0.89771987,0.94818782,0.885865959,0.887360838,0.942984277,0.885202389,0.885278515,0.941667045,0.906104844,0.908562197,0.950322296
subsample_4_v2.csv,CNN + LGBM,50,0.899469144,0.900361723,0.951225403,0.892169874,0.893127261,0.948793047,0.890842734,0.892659054,0.948620659,0.908759124,0.908910235,0.957850095
subsample_1_v2.csv,CNN + LGBM,50,0.901128069,0.901520159,0.958618462,0.897146649,0.897689769,0.953742742,0.894824154,0.896371363,0.952601419,0.917053749,0.916555407,0.964941752
subsample_10_v2.csv,CNN + LGBM,50,0.891506304,0.893450635,0.94738973,0.888852024,0.890055793,0.943893989,0.888188454,0.88961677,0.944644523,0.902123424,0.903626266,0.955035096
subsample_2_v2.csv,CNN + LGBM,50,0.892169874,0.893825547,0.948917659,0.885202389,0.889386189,0.944262101,0.882216324,0.885962094,0.939459695,0.901459854,0.90354011,0.956527578
subsample_5_v2.csv,CNN + LGBM,75,0.892169874,0.893197502,0.947999801,0.888520239,0.890553746,0.942970847,0.887524884,0.888669951,0.945054246,0.908095554,0.909860072,0.958057268
subsample_9_v2.csv,CNN + LGBM,75,0.902455209,0.902325581,0.960905071,0.898142004,0.898913401,0.955283219,0.898805574,0.898367211,0.957273709,0.914731254,0.914304768,0.963119246
subsample_3_v2.csv,CNN + LGBM,75,0.894160584,0.896057348,0.951816539,0.888852024,0.890271864,0.951529447,0.886197744,0.887871854,0.952526564,0.912740544,0.913172664,0.966526702
subsample_6_v2.csv,CNN + LGBM,75,0.891506304,0.891900826,0.954832326,0.886529529,0.889463478,0.94818826,0.889847379,0.89178618,0.951523723,0.906436629,0.907662083,0.957232979
subsample_7_v2.csv,CNN + LGBM,75,0.899469144,0.900230491,0.953995268,0.891838089,0.893741851,0.949153893,0.895487724,0.897560976,0.95019174,0.910418049,0.912166558,0.959132982
subsample_8_v2.csv,CNN + LGBM,75,0.900132714,0.901794454,0.949586953,0.886529529,0.8875,0.941129848,0.887524884,0.888450148,0.939826265,0.903118779,0.904885993,0.958210721
subsample_4_v2.csv,CNN + LGBM,75,0.898142004,0.898108198,0.956458007,0.893165229,0.89428759,0.950136479,0.891506304,0.892114814,0.952566413,0.906768414,0.907107438,0.95742408
subsample_1_v2.csv,CNN + LGBM,75,0.897478434,0.897986134,0.951664187,0.902123424,0.902543773,0.959649924,0.902786994,0.903204493,0.959654327,0.910086264,0.909576243,0.965570316
subsample_10_v2.csv,CNN + LGBM,75,0.890510949,0.893479664,0.947196648,0.888852024,0.891480402,0.944752403,0.889515594,0.891988323,0.945285417,0.904777704,0.906545099,0.957946526
subsample_2_v2.csv,CNN + LGBM,75,0.893165229,0.894148586,0.949521124,0.886529529,0.888162198,0.946081304,0.891838089,0.893949252,0.945766031,0.909754479,0.911227154,0.960923785
subsample_5_v2.csv,CNN + LGBM,90,0.885534174,0.886550477,0.944580236,0.886197744,0.888018283,0.942347567,0.888520239,0.890696161,0.946357828,0.912740544,0.914024191,0.957284937
subsample_9_v2.csv,CNN + LGBM,90,0.907100199,0.906479626,0.961602766,0.897478434,0.897580378,0.956050046,0.903782349,0.904227213,0.958171092,0.920371599,0.921000658,0.966791998
subsample_3_v2.csv,CNN + LGBM,90,0.893165229,0.893939394,0.952705556,0.887524884,0.88830313,0.951824685,0.896151294,0.897812602,0.9481614,0.910749834,0.911716442,0.963866478
subsample_6_v2.csv,CNN + LGBM,90,0.896483079,0.898238748,0.954464875,0.895819509,0.898840206,0.946458883,0.894160584,0.895444117,0.947969859,0.907100199,0.908913468,0.956644925
subsample_7_v2.csv,CNN + LGBM,90,0.900464499,0.901185771,0.954795559,0.896483079,0.8984375,0.949784879,0.900132714,0.901214309,0.954100946,0.910418049,0.911649215,0.961454156
subsample_8_v2.csv,CNN + LGBM,90,0.895155939,0.895640687,0.947515223,0.890179164,0.891865403,0.945593204,0.888520239,0.890625,0.943005413,0.912076974,0.913313706,0.96036237
subsample_4_v2.csv,CNN + LGBM,90,0.896814864,0.899515347,0.952747607,0.897146649,0.89809336,0.950667291,0.899137359,0.900458415,0.955261203,0.907431984,0.908253864,0.959697699
subsample_1_v2.csv,CNN + LGBM,90,0.903118779,0.90247161,0.956522514,0.896814864,0.897053956,0.956315562,0.900132714,0.900099569,0.95667949,0.917053749,0.916722185,0.968019845
subsample_10_v2.csv,CNN + LGBM,90,0.891506304,0.893589326,0.948487681,0.889847379,0.892277742,0.946326345,0.893828799,0.895013123,0.948979524,0.908095554,0.909860072,0.956084831
subsample_2_v2.csv,CNN + LGBM,90,0.896814864,0.898927527,0.951562252,0.886529529,0.889391979,0.943656213,0.891506304,0.893727657,0.947587436,0.907100199,0.907894737,0.956269107
