samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc,pca_accuracy,pca_f1_score,pca_auc,mi_params,mrmr_params,mi_mrmr_params,pca_params
subsample_7.csv,lr,90,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
subsample_6.csv,lr,90,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
subsample_10.csv,lr,90,0.855769231,0.854368932,0.855769231,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
subsample_4.csv,lr,90,0.855769231,0.854368932,0.855769231,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
subsample_5.csv,lr,90,0.855769231,0.854368932,0.855769231,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
subsample_1.csv,lr,90,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
subsample_2.csv,lr,90,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
subsample_3.csv,lr,90,0.855769231,0.854368932,0.855769231,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,0.850961538,0.848780488,0.850961538,"{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}","{'C': 100, 'max_iter': 1000}"
subsample_8.csv,rfc,90,0.903846154,0.907407407,0.903846154,0.889423077,0.892018779,0.889423077,0.899038462,0.901408451,0.899038462,0.822115385,0.81773399,0.822115385,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
subsample_9.csv,rfc,90,0.899038462,0.901408451,0.899038462,0.894230769,0.897196262,0.894230769,0.899038462,0.902325581,0.899038462,0.846153846,0.843137255,0.846153846,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
subsample_7.csv,rfc,90,0.903846154,0.907407407,0.903846154,0.894230769,0.897196262,0.894230769,0.884615385,0.888888889,0.884615385,0.826923077,0.828571429,0.826923077,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
subsample_6.csv,rfc,90,0.884615385,0.886792453,0.884615385,0.894230769,0.897196262,0.894230769,0.894230769,0.899082569,0.894230769,0.846153846,0.843137255,0.846153846,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
subsample_10.csv,rfc,90,0.899038462,0.901408451,0.899038462,0.889423077,0.893023256,0.889423077,0.899038462,0.901408451,0.899038462,0.846153846,0.844660194,0.846153846,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
subsample_4.csv,rfc,90,0.884615385,0.888888889,0.884615385,0.894230769,0.897196262,0.894230769,0.894230769,0.897196262,0.894230769,0.822115385,0.822966507,0.822115385,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 5, 'n_estimators': 100}"
subsample_5.csv,rfc,90,0.894230769,0.897196262,0.894230769,0.894230769,0.897196262,0.894230769,0.903846154,0.906542056,0.903846154,0.836538462,0.831683168,0.836538462,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}"
subsample_1.csv,rfc,90,0.889423077,0.892018779,0.889423077,0.884615385,0.887850467,0.884615385,0.899038462,0.901408451,0.899038462,0.831730769,0.829268293,0.831730769,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}"
subsample_2.csv,rfc,90,0.899038462,0.902325581,0.899038462,0.894230769,0.897196262,0.894230769,0.894230769,0.896226415,0.894230769,0.850961538,0.851674641,0.850961538,"{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}"
subsample_3.csv,rfc,90,0.894230769,0.895238095,0.894230769,0.884615385,0.886792453,0.884615385,0.899038462,0.902325581,0.899038462,0.836538462,0.836538462,0.836538462,"{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 50}","{'max_depth': 10, 'n_estimators': 100}","{'max_depth': 10, 'n_estimators': 100}"
subsample_8.csv,svc,90,0.865384615,0.862745098,0.865384615,0.860576923,0.857142857,0.860576923,0.860576923,0.857142857,0.860576923,0.860576923,0.855721393,0.860576923,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}"
subsample_9.csv,svc,90,0.865384615,0.862745098,0.865384615,0.860576923,0.857142857,0.860576923,0.860576923,0.857142857,0.860576923,0.860576923,0.855721393,0.860576923,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}"
subsample_7.csv,svc,90,0.860576923,0.857142857,0.860576923,0.860576923,0.857142857,0.860576923,0.860576923,0.857142857,0.860576923,0.860576923,0.855721393,0.860576923,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}","{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}"
