samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc
subsample_9.csv,nas,10,0.8557692307692307,0.8514851485148514,0.8557692307692307,0.8413461538461539,0.8390243902439023,0.8413461538461539,0.8605769230769231,0.8599033816425121,0.8605769230769231
subsample_10.csv,nas,20,0.8557692307692307,0.8529411764705882,0.8557692307692308,0.8509615384615384,0.8472906403940886,0.8509615384615384,0.8461538461538461,0.8461538461538461,0.8461538461538461
subsample_1.csv,nas,30,0.8605769230769231,0.8557213930348259,0.860576923076923,0.8413461538461539,0.8390243902439023,0.8413461538461539,0.8269230769230769,0.8235294117647058,0.8269230769230769
subsample_2.csv,nas,50,0.8365384615384616,0.8316831683168318,0.8365384615384616,0.8413461538461539,0.8390243902439023,0.8413461538461539,0.8413461538461539,0.8390243902439023,0.8413461538461539
subsample_3.csv,nas,75,0.8557692307692307,0.8529411764705882,0.8557692307692308,0.8413461538461539,0.8358208955223881,0.8413461538461539,0.8557692307692307,0.8529411764705882,0.8557692307692308
subsample_4.csv,nas,90,0.8605769230769231,0.8571428571428572,0.8605769230769231,0.8701923076923077,0.8682926829268293,0.8701923076923077,0.8605769230769231,0.8542713567839197,0.8605769230769231
subsample_5.csv,nas,10,0.8365384615384616,0.8316831683168318,0.8365384615384616,0.8365384615384616,0.8316831683168318,0.8365384615384616,0.8461538461538461,0.8446601941747574,0.8461538461538463
subsample_6.csv,nas,20,0.8509615384615384,0.848780487804878,0.8509615384615385,0.8461538461538461,0.8415841584158416,0.8461538461538461,0.8317307692307693,0.8275862068965517,0.8317307692307694
subsample_7.csv,nas,30,0.8413461538461539,0.8374384236453203,0.8413461538461539,0.8221153846153846,0.8195121951219512,0.8221153846153847,0.8365384615384616,0.8316831683168318,0.8365384615384616
subsample_8.csv,nas,50,0.8269230769230769,0.8235294117647058,0.8269230769230769,0.8317307692307693,0.8241206030150754,0.8317307692307692,0.8269230769230769,0.8235294117647058,0.8269230769230769
subsample_9.csv,nas,75,0.8557692307692307,0.854368932038835,0.8557692307692308,0.8461538461538461,0.8415841584158416,0.8461538461538461,0.8461538461538461,0.8431372549019608,0.8461538461538463
subsample_10.csv,nas,90,0.8365384615384616,0.8316831683168318,0.8365384615384616,0.8125,0.8078817733990148,0.8124999999999999,0.8365384615384616,0.8349514563106797,0.8365384615384616
